,X1,X2,X3,X4,X5,X8,X9,X10,X11,X12
2017-09-18 03:00:00,-0.0315315,-0.0315315,-0.0315315,-0.0315315,-0.0315315,-0.0315315,-0.0315315,-0.0315315,-0.0315315,-0.0315315
2017-09-18 04:00:00,-0.037808100000000004,-0.037808100000000004,-0.037808100000000004,-0.037808100000000004,-0.037808100000000004,-0.037808100000000004,-0.037808100000000004,-0.037808100000000004,-0.037808100000000004,-0.037808100000000004
2017-09-18 05:00:00,-0.05098005,-0.05098005,-0.05098005,-0.05098005,-0.05098005,-0.05098005,-0.05098005,-0.05098005,-0.05098005,-0.05098005
2017-09-18 06:00:00,-0.05871194999999999,-0.05871194999999999,-0.05871194999999999,-0.05871194999999999,-0.05871194999999999,-0.05871194999999999,-0.05871194999999999,-0.05871194999999999,-0.05871194999999999,-0.05871194999999999
2017-09-18 07:00:00,-0.06396637499999998,-0.06396637499999998,-0.06396637499999998,-0.06396637499999998,-0.06396637499999998,-0.06396637499999998,-0.06396637499999998,-0.06396637499999998,-0.06396637499999998,-0.06396637499999998
2017-09-18 08:00:00,-0.061090425000000004,-0.061090425000000004,-0.061090425000000004,-0.061090425000000004,-0.061090425000000004,-0.061090425000000004,-0.061090425000000004,-0.061090425000000004,-0.061090425000000004,-0.061090425000000004
2017-09-18 09:00:00,-0.059135175,-0.059135175,-0.059135175,-0.059135175,-0.059135175,-0.059135175,-0.059135175,-0.059135175,-0.059135175,-0.059135175
2017-09-18 10:00:00,-0.057526425,-0.057526425,-0.057526425,-0.057526425,-0.057526425,-0.057526425,-0.057526425,-0.057526425,-0.057526425,-0.057526425
2017-09-18 11:00:00,-0.052269525,-0.052269525,-0.052269525,-0.052269525,-0.052269525,-0.052269525,-0.052269525,-0.052269525,-0.052269525,-0.052269525
2017-09-18 12:00:00,-0.05996925,-0.05996925,-0.05996925,-0.05996925,-0.05996925,-0.05996925,-0.05996925,-0.05996925,-0.05996925,-0.05996925
2017-09-18 13:00:00,-0.05727645,-0.05727645,-0.05727645,-0.05727645,-0.05727645,-0.05727645,-0.05727645,-0.05727645,-0.05727645,-0.05727645
2017-09-18 14:00:00,-0.05783085,-0.05783085,-0.05783085,-0.05783085,-0.05783085,-0.05783085,-0.05783085,-0.05783085,-0.05783085,-0.05783085
2017-09-18 15:00:00,-0.059595524999999996,-0.059595524999999996,-0.059595524999999996,-0.059595524999999996,-0.059595524999999996,-0.059595524999999996,-0.059595524999999996,-0.059595524999999996,-0.059595524999999996,-0.059595524999999996
2017-09-18 16:00:00,-0.064149525,-0.064149525,-0.064149525,-0.064149525,-0.064149525,-0.064149525,-0.064149525,-0.064149525,-0.064149525,-0.064149525
2017-09-18 17:00:00,-0.061451775,-0.061451775,-0.061451775,-0.061451775,-0.061451775,-0.061451775,-0.061451775,-0.061451775,-0.061451775,-0.061451775
2017-09-18 18:00:00,-0.064431675,-0.064431675,-0.064431675,-0.064431675,-0.064431675,-0.064431675,-0.064431675,-0.064431675,-0.064431675,-0.064431675
